Attempt Regex,ChatGPT Output
a*(baaaa*)*,"positive example: ["""", ""a"", ""aaaa"", ""abaaaa"", ""abaaa"", ""aba"", ""aabaaaa"", ""aaaabaaa""]
negative example: [""b"", ""aaab"", ""ba"", ""bbaaaa"", ""ab"", ""abaaba"", ""bbaaa"", ""baba""]"
b*b|bb*,"positive example:[b, bb, bbb, bbbb], negative example:[a, ab, ba]"
(ab+ba?)*,"positive example: [ab, abbaba, abab, abbaabb, ab, abbbaab]

negative example: [abaa, ababba, ababb, abaa, ababaa]"
((a|b)*(ab|b)b)*,"positive example: [, bb, abb, aababbb, babab, aaababb]  
negative example: [a, ab, ba, aba, baa, aabba]"
0*(11)*0*10*|0*,"positive example: [0, 00, 0010, 0011010, 0110010, 01101, 011010, 0110100, 01110, 01111010, 1, 11010]

negative example: [010, 011, 100, 101, 111, 001011, 011101, 1100]"
(00*10*1)*(01)*,"positive example:[, 00010101, 00100101, 00101, 001010010101, 0010101, 001010101, 001101, 01, 010101, 000101, 0001010101, 00101010101, 0101]
negative example:[0, 1, 001, 0001, 10, 11, 101, 1001, 011, 10101]"
a*|[b]*[a]{2},"positive example: [a, aa, baa, bbaa, aaaa, baaa]
negative example: [b, ba, aab, bba, ab, baaa]"
(0+1+0+)*|(1+(01)*0+1+)*|1*|0*,"positive example:[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 101, 101001, 10101, 1010101, 101011, 1010110101, 1011, 11, 110101, 111, 000, 111111, 00000]  
negative example:[01, 0101, 10, 1010, 1100, 0011, 01011, 011110]"
0|1(0|1)*1|0(0|1)*1,"positive example: [0, 0001, 001, 01, 011, 1001, 101, 11, 111]  
negative example: [10, 000, 010, 1011, 1100, 1110]"
(0*1)*,"positive example: [1, 01, 001, 101, 0101]

negative example: [0, 10, 100, 110, 011]"
(ab+ba)*(ab+ba)*(aa+bb+ab+ba)*,"positive example:[abbaabba, abbaabbaaabbabba, abbaabbabba, abbaabbaaa, abbaabbaaabaa, abbaabbaabbaa, abbaabbbb, abbaaaa, abbaabbbaaa, abbaaa]

negative example:[ababbaabba, abbabaabba, abbaababba, abbaababaa, abbaabbbbba, abbaba, abbaabbaabba, abbaabb, abbaaabbab, ababbba]"
((ab)|(ba))*,"positive example:[, ab, abab, ba, abba, baba, ababab, bababa, abababa],negative example:[a, b, aba, bab, abb, baa, abbaab, baab]"
(ab?)*,"positive example:[, a, ab, abab, b, aba, ababab], negative example:[abb, bab, aab, bbb]"
(a*(bb*)*a*),"Positive examples: [aa, aabba, aba, abb, abba, abbaa, abbba, abbbba, bba, aabbbbba]

Negative examples: [aab, bab, abbb, aaabb, baa, ba, ab, bb]"
(a)*b*(bb)*b*(a)*,"positive example: [aababba, aabbba, abbb, abbba, abbbaa, abbbaaa, ab, ba, bba, bbb]  
negative example: [aaa, bbaa, bbbbb, bbaaa, bb, aabbaa, bab, aaabb, bbaaaa, aaaab]"
(ab+b)*(ba+a)*,"positive example:[, abb, abbabbbaa, abbbaa, abbbaaa, abbbaabaa, abbbbaa, baa, abbabbbaaaa, ba, aaa]
negative example:[abbaa, abbba, ab, b, aabba, bba, abbab]"
a*|b*aa+,"positive example:[, a, aa, aaa, bbaa, baa, baaa, aaaa]  
negative example:[b, ba, bb, abb, bab, ab]"
(a|b|bab),"positive example: [a, b, bab]

negative example: [ab, ba, aa]"
(b|aa)a*,"positive example: [aa, aaa, b, ba, baa]  
negative example: [a, ab, aba, aab, bb, abaa]"
(0*1|(11)*|(101)*|111),"positive example:[1, 01, 001, 101, 101101, 11, 111, 1111, 111111, 101101101]  
negative example:[0, 10, 110, 011, 010, 1101, 1110, 000, 100, 0111]"
((1+0*1+)*(0+1*0+)*)*,"positive example: [1, 00, 10010, 101100, 110101010, 1010110, 1010100, 1110, 100101010, 1010101010, 10100110, 1101010, 1010100010, 110110]

negative example: [0010, 10101, 10011, 0101, 1100, 10110, 00101, 100111, 01010, 100010]"
"a*b*aa{2,}","positive example: [aaa, aaaa, aabaaa, abaaa, abbaaa, baaa, aaaaa, ababaaaa, bbaaa, aaaaab]
negative example: [abaa, babaa, aab, ab, ba]"
a|a*(baaa)a*,"positive example: [a, abaaa, aabaaa, aabaaaa, abaaaa, baaa, baaaa]

negative example: [b, abaa, baa, aaa, aaaa, baaaab, abab]"
(a|b)(a)(a)*,"positive example: [aa, aaa, aaaa, aaaaa, ba, baa, baaa, baaaa]  
negative example: [a, b, ab, abab, bb, bba, abba]"
"a|b(ba{2,})*","positive example:[a, b, bbaa, bbaabaa, bbabaa, bbabaaabaa], negative example:[bba, bbab, bb]"
(aa*|a*b*),"positive example: [a, aa, aaa, aab, ab, abb, b, aaaa, aabb]  
negative example: [ba, bab, bba, bb, baa, c, abba, baab, bbab]"
((0*11*00*)*)|((1*00*11*)*),"positive example:[, 0011, 1100, 01100, 1011, 100111, 0110001100, 1100, 1001, 10011, 011000, 1001110011, 011100, 0100]

negative example:[001, 0101, 1110, 01000, 10100, 00110, 11001, 11011, 10100, 000000100, 111001, 10101, 110101, 11100, 001010011]"
(b|a)*a,"positive example: [a, aa, baa, aba, bba]
negative example: [b, ab, bb, bab, ba]"
a*(b+)(bb)*,"positive example:[ab, b, abbb, bbb, abbbb, aabbbb, bb]
negative example:[aaa, a, ba, bbbb, aaabb, aaa, abbba]"
(a|bab)*(b|aba)*,"positive example: [a, bab, abab, aabab, babb, bababa, ab, ba, aba, babbaba]
negative example: [baba, abbabba, aa, aabbb, ababababa, babababa, abbaa, babbb]"
b*(aa)*,"positive examples: [aa, b, baa, aaaa, baaaa, bbaa, bbaaaa]

negative examples: [a, bba, aba, aaaaab, aaaab, bbbbb]"
a(a|b)(a|b)a(a|b)*,"positive example: [aaaa, aaaaa, aaaaaa, aaaab, aaba, aabaa, abaa, abaaa]  
negative example: [aa, ab, aaa, aba, bab, baaa, bbaa, abba, aaab]"
(1+(11)*)+0*,"positive example:[1, 111, 111110, 111111, 10, 1100, 11100, 11111]
negative example:[0, 00, 000, 01, 011, 0111, 100, 101]"
ba*aaa+,"positive example:[baaa, baaaa, baaaaa],negative example:[ba, baa, b]"
(b)*a*(b|bb*)a*(b)*,"positive example:[b, bb, ab, aab, babb, abbab, babab, abbb, babbbab, babbbabab]

negative example:[aaa, abababa, baaa, bba, baa, abbbba]"
0*1+1+,"positive example:[01111, 111, 011111, 1111],negative example:[001, 1, 1111111110]"
(a*b+)*,"positive example:[, ab, bb, aabb, bbb, abab, aabbb, abbbaba], negative example:[a, aa, baa, ba, aaa]"
0+1+,"positive example: [0011, 0111, 00001]  
negative example: [11, 0, 1]"
(10*)*(10*)*,"positive example: [, 10, 10010, 101, 1010, 10100, 101010, 110]

negative example: [00, 011, 111, 00, 1110, 010, 001, 111111]"
(a+b)*(b)(a+b)*b,"positive example: [aabbb, abbabb, abbbabb, babbab, bbab, abababb, bbba, babbb]
negative example: [abbabbba, abbbb, bbb, babbbb, bbbaa]"
(0*1(0*10*110*)+)|0*|(0*1(0*10*110*)+)?,"positive example: [0, 00, 001010110, 010010110, 010100110, 0101011, 01010110, 010101100, 01010110010110, 0101110, 0110110, 1010110, 1111, 1, 0110, 010110]

negative example: [01, 0101011001010110, 10, 011, 1010, 110, 0101010110, 111, 011011, 01011010]"
(a)*(bb)*b*(a)*,"positive examples: [aabbba, aba, abba, abbb, abbba, abbbaa, abbbba, abbbbba, bbba, ab]

negative examples: [baba, abab, baa, aa, bab, bbbaa, aaa, bbbbbb, ba, aaaabb]"
((b)*(a)+(a)+)*,"positive example: [aa, aaa, baa, baaa, abaa, bbaa, aaabaa, aaaa]
negative example: [ba, a, aab, aba, bb, b, baa, abab]"
0*1(0|11*)*,"positive example: [0010, 01, 010, 0100, 011, 0111, 01111, 1, 10, 0110, 100, 110, 1110]  
negative example: [000, 111, 0011, 101, 1101, 11111, 0001, 1110, 0110, 00011]"
((0*01+0)|(1*10+1))*,"positive example:[01, 10, 00010, 00110, 010, 101, 1101, 11101, 11010, 110101]
negative example:[000, 111, 1001, 001, 111110, 0001010, 110011]"
0*1+0*,"positive example: [01, 10, 1100, 100, 110, 1110, 00100], negative example: [0, 000, 0000, 001, 11, 01000, 11100]"
0|1*,"positive example: [0, 1, 11, 111, 1111]  
negative example: [00, 01, 10, 011, 1110]"
(0)*(1)*(0)*,"positive example:[, 0, 1, 00, 10, 01, 001, 0010, 010, 0110],  
negative example:[11, 110, 101, 111, 1001, 00101, 0101, 1010]"
a*ba*,"positive example:[aaba, ab, aba, abaa, b, ba]  
negative example:[aabb, bbb, bb, a, aa]"
(ab(ab)*|ba(ab)*)((a|b)(a|b))*,"positive example:[ab, abaa, abab, ababaa, ababaaaa, ababab, abababaa, ababba, ba, baaa, baabaa, baababaa, ababaaaaaa, baabab, ababb, baababaaaa, bababa, ababa, babaa]
negative example:[a, b, aa, bb, aaa, bbb, aba, bab, aab, abb, baab, abba, baba, baa, abababa, babb, abaaa, baabba, babba, aaaa]"
1*0*(0+1+)*,"Positive examples: [1, 0, 110, 111, 0011, 00011, 10000, 11101, 100111, 1011]

Negative examples: [01, 11, 000, 011, 10, 1100, 1111, 0010, 1010, 00000]"
(b*(aa+))*,"positive example:[, aa, baa, baaa, baabaa, bbaa, aaaa, bbaaa, aabaa, baaabaa], negative example:[ba, a, bab, ab, bbab, aab, bba]"
(a|b)*bba(a|b)*,"positive example: [aabbaa, abba, abbaa, abbaaa, abbab, bba, bbaa, bbbaa], negative example: [abaab, aabb, baa, bbb, abab, aaa, babb]"
a*|(a+b*)*,"positive example:[, a, aa, aab, ab, abab, abb, aaa, aaaa, abbb],  
negative example:[b, ba, bba, bb, bab, baa]"
(b*|ab+)*aa(a+b)*|b*,"positive example:[, aa, aaa, aaaab, aaab, abaaab, abbaaab, b, baa, baaaab, baaab, baaabab, bb, bbaaab, aabbaa, abaa, aaaa, ababaa, aaaaa, abbaaa, aabaaa]

negative example:[baab, a, ab, aba, bab, aabaa, abba, abb, aabb, abab, bbaaaa]"
a*b*(baa)+a*b*,"positive example: [aabbaaab, abaaab, abbaaa, abbaaaab, abbaaab, abbaaabb, abbaab, abbaabaaab, abbbaaab, baa, bbaaab, baaab, baaabaa, abbaabaa, abaabaaab, baaa, abbaababaa]
negative example: [abab, aaabb, bbab, baaabb, abaaa, bbbaa, aabab, baaabbb, abba, abababaab, baab, aabaa]"
a|b(a|b)*(aaa)*,"positive example: [a, b, ba, baaa, baaaa, baaaaa, baaaaaaa, bbaaa, bbbaaa, abaaa, baa, baaabaaa]  
negative example: [c, aaa, aab, bbb, abab, aa, bbba, bbaaaa, abaabab, aaaa, bba, ab, baab]"
0*1*(11)*0*,"positive example: [11100, 0011110, 0111100, 00011110, 1100, 101110, 0001110, 0, 1111110, 000011110]

negative example: [0010, 0101, 01110, 111, 1111, 000110, 011, 0000111, 0011101, 01]"
0*0*|10*,"positive example: [0, 00, 000, 1, 10, 100, 0000, 1000]  
negative example: [11, 101, 110, 111, 010, 001, 1010]"
b*aa*b*,"positive example: [aa, baa, aba, baaab, baab, aaab, aaabb], negative example: [b, bb, babb, bbb, bbbab, ab, abb]"
(ab)*(ba)*(aa+bb+ab+ba)*(ba)*(ab)*,"positive example: [ab, baba, abbaabb, abbaaaabba, abbaabbaabba, abbaaabb, abbaabab, abbaaaab, abababba, ababbaa, abaabbaba]

negative example: [abbaabba, ababaab, baaaabba, ababbba, ababab, bababaa, aaabbab, baabb, abbaaab]"
a|ba|baaaa*,"positive example:[a, ba, baaa, baaaa, baaaaa, baaaaaa, baaaaaaa], negative example:[b, bb, baa, bba, ab, aaa, bab]"
(a|b)*b+(a|b)*,"positive example: [b, ab, bb, aab, abb, aabb, aba, baa, bba, abbba]  
negative example: [a, aa, aaa, baaa, aaaab, abaa, aaaa]"
"(b|a{2,})*","positive example:[, aa, b, bb, aaa, aab, ab, ba, aaaa, abab]
negative example:[a, aaaab, aabb, abba, baa, abbb]"
(0*1*)*0+|(1*0*)*1+,"Positive example: [0, 00, 000, 10, 100, 110, 111, 101, 01, 0011]

Negative example: [010, 1010, 1101, 0110, 10010, 01010, 011, 10, 1110, 0001]"
((a*ba*ba*)*ba*)*,"positive example: [a, b, aaaba, bababaa, abab, baabba, aba, baa, ababababa, aabaab, babaa, bababaa]

negative example: [abba, aabab, abbaabba, aabaabb, baaabab, bba, aaa, bbab, abbb, aaab]"
(a|b)*abb(a|b)*b,"positive example:[aabb, aaabb, ababb, aabbab, abbbab, babbab, abb, abbbb], negative example:[abab, baaab, bbaaa, bbbb, aaba, babba, baabb, aaab]"
0*(01+0)*(10+1)*(01+0)*0*,"positive example: [00, 010, 1011100, 0100100, 0001010101000, 001101000, 0010101100, 0001101010100, 01001010, 10100]

negative example: [01, 111, 100, 101, 101101, 0011, 010010, 100000, 110, 001]"
((a|b)(a|b))*aaa,"positive example:[aaa, aaaab, baaab, aabaab, babaaa],
negative example:[a, ab, aaab, abba, bbaaaa]"
b*(aa)*bb*,"positive example:[aabb, b, baaaabb, baab, baabb, baabbb, bbaabb, bbb]  
negative example:[ab, bab, aaabb, aabbb, bbaa, aabbab]"
a*(b(bb)*)*a*,"positive example: [a, aa, aabbba, aba, abbb, abbba, abbbaa, abbbbba, abbbbbba, bbba, bbbbb, abababababba, aaa]

negative example: [b, ab, bab, aab, aaaaabba, aabb, bbbbaa, abbab, ababab, bbabba, abaaa, baa]"
(0*1*0+)*,"positive example: [00, 0010, 010, 0100, 010010, 0110, 10, 000, 1000, 110]
negative example: [01, 101, 111, 011, 1101]"
(01)*|(10)*,"positive example:[, 01, 0101, 10, 1010],negative example:[0, 1, 011, 100, 110]"
(1+0*(10+)*1+)*,"positive example:[, 101, 1101, 1011, 10101, 101011, 111, 11101, 1010101, 110101]
negative example:[1010, 010101, 010, 0110, 1000, 110, 010]"
(001|10101)|110,"positive example:[001, 10101, 110], negative example:[00, 101, 111, 100, 010]"
(0*1)+(0*1)+,"positive example:[001, 011, 111, 000101, 101, 1101, 1001, 010101, 01101],negative example:[1, 10, 0110, 001010, 0100]"
(ab+ba)*(a+b)+(a+b?),"positive example: [abababa, abbaababa, ababababab, abaaba, ababba, abababababab, abbaabba, abaababab, abbaabababaaba, abbaabaabab]

negative example: [abbaba, ababbaa, abbab, abbaabbaa, abbaabababababa, ababaabab, ababbaba, abbaabababb, abbaabaa, abbaaabab]"
((ab)|(ba))*((a|b)(a|b)),"positive example: [aa, ab, ba, baa, bb, abab, bbaa]

negative example: [a, b, aaa, bab, aba, bbb, aaaa]"
(0+1)*(1+1)*(0+1)*,"positive example: [ε, 0, 1, 001, 01011, 0110, 011100, 0111011, 110, 11011, 1110]

negative example: [01111, 111, 101, 000, 01111, 011]"
1*0*,"positive example: [1, 0, 10, 1000, 110, 1110]  
negative example: [11, 01, 101, 111, 1101]"
a*b(a|ba*b)*,"positive example: [ab, aba, abaa, abbaab, abbab, b, ba, aaba, abab, abbbb]

negative example: [aa, bbb, baa, bab, bbaba, aab, bbaa, bb, aabab, baaa]"
001|10101|110,"positive example: [001, 10101, 110], negative example: [000, 111, 010]"
(a)*(bb+bb)*(a+b)*,"positive example: [aaa, abbb, bbbaa, bab, aabbb, bba, abbbbab, bbab, aabbbbb, aaabbb]
negative example: [bbaab, babb, ababb, ab, aba, ba, bbbba]"
(aa|bb)*,"positive example: [aa, bb, aaaa, bbbb, aabb, bbaa, aabbaa, aabb, bbaa, abab, baba, abba]  
negative example: [a, b, ab, ba, aaa, bbb, abaa, babb, aaab, bbba]"
((a)*b*b(bb)*b*(a)*)|((a)*b*(bb)*b*(a)*),"positive example: [aabbb, aabba, abba, abb, abab, b, bb, ab, aabbba]

negative example: [aaa, bbba, aaabb, bbbb, aaaa, abbbbbba, bba, bab, baa]"
(0*1(0*10*110*)*)|0*,"positive example: [0, 00, 01, 010, 01110, 01010110, 0110110, 000, 0100110, 1, 0010110, 0101110]

negative example: [0011, 0101101, 10110, 111, 010111, 00011, 10, 0110, 011, 1111, 010101101, 110]"
(0*|(1(11))*),"positive example:[, 0, 00, 111, 111111, 000, 111111111], negative example:[1, 01, 10, 110, 1111, 001, 101]"
0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*,"positive example: [1, 0101010101010101010101010101010101010, 101010101010101010101010101010101010101, 0101010101010101010101010101010101, 001010101010101010101010101010101010101, 0101010101010101010010101010101010101]

negative example: [2, 11010101010101010101010101010101010101, 010202010101010101010101010101010101010, 0101010101010101010101010201010101, 010101010101010101010101010101011, 000101010101010101010101010101010101010]"
0*1(0*1)*0*,"positive example: [1, 010, 0101, 01010, 010100, 0101010, 0110, 1010, 001010, 1010010]

negative example: [0, 00, 11, 001, 101, 110, 1110, 01101, 1011, 000]"
(b+(bb*)),"positive example:[bb, bbb, bbbb],negative example:[b, bbbbb, bbbbbbbb]"
0*|1*|((11*00*11*)|(00*11*00*)|(11*00*11*00*11*)|(00*11*00*11*00*))*,"Positive example: [0, 00, 000, 111000111000, 110011, 001100110011, 11, 111000111000111, 000111000, 11000011, 00110011, 000111000111]

Negative example: [001101, 011, 1011, 11001, 010101, 11010011, 0111100, 000111001, 110011110, 001111, 11100001, 001101100]"
0|(0*1)*,"Positive example: ['', '0', '001', '01', '0101', '1', '010101', '0001', '011']

Negative example: ['11', '10', '111', '101', '110', '0111', '0100', '000']"
(b*|a*ab*|aa*b*)(b*|aa*b*|a*ab*)(b*|aa*b*|a*ab*),"Positive example: [a, aaabbb, abbb, baabbb, bbaabb, bbab, bbbbb, aaa, abb, abbbbb, baaa, ba, baaaaab]

Negative example: [baa, aab, bbbbbba, aaaaaa, aaaa, bbbaa, ab, aaaaabb, bbaabbb, bbaaaaa, aabab, aabbbbba]"
a*|b*(aa),"positive example:[, a, aa, baa, bbaa, aaa, bbbaa, abaa, bbaaa], negative example:[b, ba, ab, aab, abc, bb, bbb, bab]"
1(11*),"positive example: [11, 111, 1111, 1, 11111, 111111]  
negative example: [0, 10, 101, 1110, 01, 110, 1110]"
(01)*(01)*,"positive example:[, 01, 0101, 010101, 01010101], negative example:[0, 1, 10, 001, 010, 101, 011]"
a*(b+aa)*a*,"positive example:[, aa, aaaa, abaa, abaabaa, aabaaa, abaaaa, abaabaaa, abbaaa, baaa],negative example:[a, b, ab, baa, abba, bab, ba]"
a*b(a*bb*)*,"positive example:[aababb, ab, abaabb, abab, ababb, ababbabb, ababbb, abbb, b, babb]

negative example:[ba, aa, bba, bbabb, abbba, abba, aab, bbb, baa, ababbbb]"
(a*|b*)(aa)+,"positive example: [aa, aaa, aaaa, aaaaa, baa, bbaa, aaaaaa, baaa, bbaaa]  
negative example: [a, b, ab, ba, bb]"
(0*|1(11)*)(0+|1(11)*),"positive example: [0, 00, 000, 01, 0111, 011111, 1, 11, 10, 1110, 111110]

negative example: [111, 1111, 11111, 0001, 001, 11100, 010, 110, 101, 11111]"
a(a+b)*a,"positive example: [aa, aaaa, aaaba, aaba, aababa, aaa]
negative example: [a, b, aba, ab, aab, baa]"
(a*|b*)(aa)*,"positive example:[, aa, aaaa, aaaaaa, aaaaaaaa, baa, bbaa, aabaa]

negative example:[a, b, bb, ab, ba, abba, baaab, bbba]"
(ab)*(ab)*aaa(a)*,"positive example:[aaa, abaaaa, ababaaa, ababaaaa, ababaaaaa, abababaaaa],negative example:[ab, aba, aaaa, ababababaaaa, aaaab, baaaa]"
b+a(a+b)((b+a)(b+a))*,"positive example:[baabab, baaabba, baabbbababa, baabbababbaa, baabb, bbaabaabab, baabababa], negative example:[abba, babaaa, abba, aabab, bbaaab, babbab]."
(0*(1?)*0(1?))*,"positive example: [0, 001, 00101, 010, 0101, 01010101, 01101, 101, 010101, 10101]  
negative example: [01011, 011, 100, 011011, 10111]"
(a*ba*ba*ba*)+|a*ba*,"Positive example: [aaba, aabababa, ab, aba, abaa, abaababa, ababaaba, ababab, abababa, abababaa, abababaabababa, ababba, abbaba, b, ba, bababa, bbb, abaaab, abab, baa, aab, baba, aabab, abbabaa]

Negative example: [a, aa, aaa, bab, bb, ababaab, bababaa, aaabb, abb, babbab, aababaa, bbbab, abba, bbaa, abbbbb, abaabab, baaab, aabaa, ababaabab, aababaaa]"
0*(01)*0*,"positive example: [0, 00, 01, 010, 0001010, 000010, 0100]  
negative example: [1, 11, 0011, 0101, 101, 111, 100]"
(0+1+0+)*|(1+0+1*0+1+)*|1*,"positive example: [0, 001, 000, 010, 1001010, 110, 111, 101, 1100101, 0110, 11, 101101, 100101, 011010]
negative example: [00, 01, 0101, 1010, 00100, 10, 1110, 1111, 1011, 1101]"
1*|((11*00*11*)|(00*11*00*)|(11*00*11*00*11*)|(00*11*00*11*00*))*,"positive example: [111, 000, 1100, 110011, 0011, 00, 11001100, 00011, 111000, 001100, 11000, 000110011, 1101100, 1111, 0001100, 11, 1100110011, 00011001100, 1, 00000]

negative example: [011, 11010, 100, 0100, 111110, 001, 1010, 010, 101, 0001, 01011, 00101, 111111, 1001, 0111, 0000011, 00101, 01001, 10101, 000000]"
(bb|aa||ab|ba)*,"positive example:[, aa, ab, abab, ba, bb, bbbb, aabba, babb, aba, aaaa],  
negative example:[aaa, a, b, bba, abb, aab, baa, abaa, bab, aabb]"
((b*bb*)|a)?,"positive example:[, a, b, bb, bbb, bbbb, bbbbbb]  
negative example:[c, ab, ba, bbba, bbbbb, bbbabb]"
[ab]*[b]?([a]{2}[a]*),"positive example:[aa, aaa, abaa, aaaa, baaaa, abaaaa],negative example:[b, a, bb, bbb, ab, bab, aab]"
(a+b)*aa(a+b)*,"positive example:[aa, abaa, aaaa, aabaa, abaaab, aaaab, aabbaab, ababaa]
negative example:[baa, aab, abaaa, baaa, abba, bbabaa]"
bab*,"positive example:[ba, bab, babb, babbb, babbbb],negative example:[bb, b, abb, ab, aa]"
(ab|ba?)*(aa|ab|bb|ba),"positive example:[aa, ab, abbaab, abab, baab, baa, abaa, bb, babb, ababaa], negative example:[baaaa, baaab, abaaa, baabaab]"
(1)*,"positive example: ["""", ""1"", ""11"", ""111"", ""1111""], negative example: [""0"", ""01"", ""10"", ""110"", ""1110""]"
(ba)*(ab+ba)*(ba)*,"positive example: [ba, abba, bababa, baabba, baabbabababa, babaababa, bababababababa, babaabbababa]

negative example: [abab, babbaba, baabab, ababab, babababbaba, abbaabababa]"
(ba+ab)*,"positive example:[, baab, baaab, baabbaab, baabaaab],negative example:[bab, ab, aab, abb]"
(a*b(a*bb)*a*|a*(a*bb)*a*b|a*b(a*b)*a*b),"Positive example:[aaabb, aaba, ababba, abbab, ababababa, aabba, baa, abbba, baba, bbab]
Negative example:[aaa, aaabbb, abaa, aabab, abbbab, abba, babaa, baab, abbbba, babbb]"
(a|b)|(a|b)aaaa*,"positive example: [a, b, aaaaa, aaaaaa, baaa, aaaa, abaaaa]  
negative example: [aa, bb, ab, abbbb, caaaa]"
(a)*(ab+b)*(ba+a)*,"positive example: [ab, abb, aabbaa, aaabbab, abbaa, aaabaab, aaa, bbbaa, aaaabaa, abbaaa]  
negative example: [aba, bba, aaba, ababa, abbabaa, baa, bbbb, ababb, bbaaa, abaaa]"
(b*(aaa*)*),"positive example: ["""", ""aaa"", ""b"", ""baa"", ""baaa"", ""baaaa"", ""baaaaaa"", ""bbaaa"", ""baaaaaaaa"", ""b"", ""bbaaaaa"", ""bbaaaaaaaaaa""]

negative example: [""a"", ""aa"", ""ab"", ""ba"", ""abab"", ""abaaa"", ""abaaaa"", ""c"", ""bbc"", ""caaa""]"
(a+b)*bbb(a+b)*,"positive example: [bbbb, baabbbbb, bbabbaabbbb, abbbbab, abbbba, bbaabbbab, babbbb, abbbbab]
negative example: [bbbab, abbba, bbbaa, abababbbb, aabbbb, bbbbabb, abbbbbbb, baabbb]"
(a|b)*bba(a|b)*|(a|b)*bbb(a|b)*|(a|b)*abb(a|b)*,"positive example: [aaabba, aabb, aabba, aabbaa, aabbb, aabbba, abb, abba, abbaa, abbaaa, abbab, abbb, abbba, abbbaa, abbbb, babba, bba, bbaa, bbb, bbba, bbbaa, bbbba]

negative example: [aaa, aab, aba, baa, baaa, baab, baba,abbaaaabaa, abbaba, babbb, babbbabaa, ba, bb, a]"
1+(0*|1)1,"positive example: [1011, 1111, 11011, 10011, 1000001]  
negative example: [0, 10, 1010, 001, 1110]"
(ab|ba?)(aa|ab|ba|bb)*,"positive example:[ab, abaa, abba, abbb, baa, baaa, baaaaa, bab, bb, bbbaa], negative example:[a, aba, aab, babba, ababa, babbba]"
(ab+ba)?(ab+ba)*(aa+bb+ab+ba)*,"positive example:[abbaaabbaa, abbaaabba, abbaabbaaa, abbaabbaabbb, abbaabbaaabbaa, abbaabbaaaaa, abbaabbbaaa, abbaabbaaabbb, abbaabbaabbba, abbbaabbaaabaa]

negative example:[abaabbbaabbaa, abbaabaaabbaa, abbaabbaaababa, abbaabbaabbbab, abbaabbaabbab, abbaabbaabaaa]"
a+|(a*b*),"positive example:[a, aa, aaa, aab, ab, abb, b, aaaaa, abbbb, abbb]
negative example:[ba, bab, bbba, baa, bba, abba, aba, aaba, bb, aabb]"
a*b*(ab+ba+b)*b*a*,"positive example:[ab, aba, bbab, abbab, abbaab, ba, bbbbbabbab, abb, baa, bbabaa, abbabbaa, abbbababba, aab, bba, abababba, babab, abbbabab, abababbaab, abbababba, abbaabba, abbabbab, babba, aabab, ab, bababab, ababa]

negative example:[bababbba, abababababaa, abbbbbaaaa, aababa, babbaaabb, ababbbaa, abaabbaa, abbabab, bbbbbabbbbb, abbbba, aabba, abbabababaab, abababbba, ababaabba, bbaababba, abaaaaabab, nabbab]"
