Attempt Regex,ChatGPT Output
(ab+ba)*(ab+ba)*(aa+bb+ab+ba)*,"positive example: [ab, ba, abab, abba, baba, abbaba, abababa, baab, baaabba, abbaa, abababba, babaa, aabbaabb, baabaa, abbabaab, ababbaa]

negative example: [aaa, aab, bab, aaabba, aaab, bbaa, aaaab, bbb, aaabbb, aaaa, aba, bbab, aaabab, ababa, babbab, bbbbba, abababaa, aabbab, ababbb, bba]"
((ab)|(ba))*,"positive example:[baba, , ab, abba, baab, ba, abab]  
negative example:[aaa, abb, baaa, aba, bbaaba, bab, aab, baa, abaa, bbbb]"
(ab?)*,"positive example: [a, ab, aba, abab, abb, aaab, b]
negative example: [ba, abbab, bb, aabb, baa]"
(a*(bb*)*a*),"positive example: [a, aa, bbb, ababa, abbba]

negative example: [abab, baa, bbaba, baab, abbbbab]"
(a)*b*(bb)*b*(a)*,"positive example:[aabbba, bbb, aaabbbbaa, ab, aabbbbaaa],negative example:[abbbaaa, aabab, bbaaa, aaabab, abba]"
(ab+b)*(ba+a)*,"positive example:[ab, aba, ababab, abbbaa, abbababb, baa, baaa, abbabbbaa, abbbaabaa, abbbbbbaaa]  
negative example:[bb, a, abaab, abbb, baaab, abbbabbba, ababaabaa, abbbbaa, ababaab, abbbaaaabbb]"
a*|b*aa+,"positive example:[aa, , bbbaaaa, baa, aaaa, bbaaa, bbbb], negative example:[baba, aba, babb, baaab, bbba, b, abbbaab, aaab, baab, ab]"
(a|b|bab),"positive example: [a, b, bab]

negative example: [aa, ab, ba, baba, aba, bb, baab]"
(b|aa)a*,"positive example:[b, aa, baa, aaa, aaaa, baaa, aaaaa]  
negative example:[abb, """", aba, a, bbbabb, aab, aaab, bbaa, baab, bb, ab]"
(0*1|(11)*|(101)*|111),"positive example:[11, 1, 0001, 01, 111, 111111, 11111111, 101, 101101, 101101101]  
negative example:[101110, 101111, 1111100, 10, 11101, 1101, 0111, 0100, 1111110, 101100]"
((1+0*1+)*(0+1*0+)*)*,"positive example:[001010100010101, 0110111, 11, , 0110101010, 00101000, 001010110, 001011101, 01101101, 011010100, 011010111, 011010001, 00101001, 001010111, 00101010110, 0010, 0010000, 0010011, 00101010111, 000, 011000, 0110010101, 101101, 0110101101]

negative example:[01, 01010001001, 0100101110, 01010101110110, 01001, 0101110, 010001010, 010110, 110, 0, 01001010, 01001010101, 0101010001010, 0101, 01010110, 001010, 0100101010001, 010101110, 10]"
"a*b*aa{2,}","positive example:[aaaa, abaaa, baaaa, aaabaaa, abbaaaaa, aaaaabaaa, aaa, bbbaaa, aaabbaaa, aabbbaaaa],negative example:[bb, baa, ba, a, aaab, abaa, aabba, ab, ababb, abaaba, aabaa, abaaab, ababa, aaaaaba, aaaab, bba]"
a|a*(baaa)a*,"positive example: [aaaabaaaaa, baaa, a, aabaaa, abaaa, b, aaabaaaa, abaaabaaa]  
negative example: [bb, , aab, abaaaba, aaaabb, abaa, abbb, abba, aaaa, aaba, abaaba, abaabb, ababaa, ababbb, abaaabb, abaaaaab, ba, bba, abbaa]"
(a|b)(a)(a)*,"positive example:[baaa, aaaa, baa, aa]  
negative example:[abb, bba, aba, a, bab, b, aab, bbb, abaa, bbaaa, ba, ab]"
"a|b(ba{2,})*","positive example:[a, b, bbaaba, bbaaa, bbaaaa, bbaaaaa]
negative example:[aaa, bbaabbb, aba, bab, aab, bbaabba, bbb, baa, abbaabb, bbaab, ba, bbbbb, ab]"
(aa*|a*b*),"positive example: [a, aa, ab, aab, aaaa, aabbb, b, bb, bbb]  
negative example: [ba, aba, bab, bba, aabaa, abba]"
((0*11*00*)*)|((1*00*11*)*),"positive example: [011, 001, 111000, 111011, 10, 010, 1100, 0011, 110011, 001100, 1111]

negative example: [000, 0, 111, 1, 101, 1001, 0110, 110, 1010, 0010]"
(b|a)*a,"positive example:[ba, aa, abba, baa, a]  
negative example:[b, bb, ab, abbb, aba]"
a*(b+)(bb)*,"positive example:[abb, abbbb, aabbb, aabbbbb, bbb, ababbb, bbbbb],negative example:[aa, baa, abba, aabba, a, aaa]"
(a|bab)*(b|aba)*,"positive example:[b, aba, abababab, ababb, abababbabab, abaabab, ababbbab, abababaa, ababbabababa, ababaaabab, abaab, abababbbababa, ababbbabaaabab, ababababab, ababbbabaaba]  
negative example:[bab, baaa, bababaa, babababbbba, baabb, babababbaba, baab, babababaaabb, bababaaa, babbba, bababababbbaa, babababbbabaa, babababa, babbabababb]"
b*(aa)*,"positive example:[, aa, bbaa, bbaa, bbaaaa],negative example:[a, baa, ba, ab, aab, baaa]"
a(a|b)(a|b)a(a|b)*,"positive example:[abaaa, abaaba, ababaaa, aabab, aabaa], negative example:[aab, ababa, a, baaa, abbaa]"
(1+(11)*)+0*,"positive example:[1, 11, 111, 1111, 100, 110, 1110, 11110, 10000],negative example:[0, 101, 1101, 11111, 011, 001, 10001]"
ba*aaa+,"positive example:[baaa, baaaa, baaaaa, baaaaaa, baaaaaaa]  
negative example:[b, baa, ab, aa, a, bab, baabaa, baaaab, ba, bba]"
(b)*a*(b|bb*)a*(b)*,"positive example:[b, bb, ab, ba, bab, abb, abbba, abbbbbba, baba, bbaa, babba, bbba, baaabb]  
negative example:[a, bbbabab, ababaaa, aab, aaababa, abbbbb, baaababa, bababa, abbaab, babbaba]"
0*1+1+,"positive example:[011, 0111, 111, 01111, 011111],negative example:[0, 00, 01, 010, 101, 1100]"
(a*b+)*,"positive example:[abb, ab, bbb, aaab, b], negative example:[abaaabbba, aaabbab, aabbaa]"
0+1+,"positive example:[01, 001, 0000111],negative example:[111, 10, 1100]"
(10*)*(10*)*,"positive example:[, 1, 10, 100, 110, 1110, 1010, 101010, 1000100, 110110, 100000, 111111]
negative example:[01, 00010, 011, 1001, 000, 010, 110111, 11101, 10101, 001, 0001, 101100]"
(a+b)*(b)(a+b)*b,"positive example: [bb, babb, baaababb, aaababbb, abbb, ababb, baabb, aabbb]

negative example: [bbabbab, abb, ab, bbba, baaaba, babbb, bbaaa, bab, baa, aaaba, bbbb, abab, aab, ba, aaa]"
(0*1(0*10*110*)+)|0*|(0*1(0*10*110*)+)?,"positive example:[0, 01, 00, 001, 111, 100110, 111111, 00110011001011, 000, 1000110, 000111000]
negative example:[10, 110, 11, 0101, 1001110, 1111100, 01110, 0010111100, 1111110, 1011001]"
(a)*(bb)*b*(a)*,"positive example:[a, bbb, b, aa, bba]  
negative example:[abba, babab, aabb, baaa, aba]"
((b)*(a)+(a)+)*,"positive example:[aa, baa, aaaa, baaa, bbaaa, baaabaa],negative example:[a, b, ab, bba, aaaab, abb]"
0*1(0|11*)*,"positive example:[0010, 011, 0110, 1011, 1110],negative example:[00, 1112, 01A, 10, 11101]"
((0*01+0)|(1*10+1))*,"positive example:[, 010, 110, 0110, 1110, 01010, 11010, 0100110, 1100110]

negative example:[011, 1100, 1011, 011101, 1101101, 011110, 111001]"
0*1+0*,"positive example:[110, 0001110, 011],negative example:[1010, 000, 1110, 1001]"
0|1*,"positive example:[, 1, 111, 111111]  
negative example:[10, 001, 1100, 011]"
(0)*(1)*(0)*,"positive example:[0, 1, 00, 11, 101, 000, 111, 010, 000111000]  
negative example:[0101, 11011, 1001, 1010, 1110, 01010]"
a*ba*,"positive example:[ba, aba, aabaa, aabba, aaba, a*ba*, b, ab],negative example:[bb, aa, aabaabbabb, bbaa, abb, aaa, bab, bbb]"
(ab(ab)*|ba(ab)*)((a|b)(a|b))*,"positive example:[ab, aba, bab, baa, bbaa, abaa, babab, abab, abba]  
negative example:[a, b, bba, abaaa, abbbb, aaaabba, baaaa, babbb, b]"
1*0*(0+1+)*,"positive example:[111, 00, 101, 1101, 000110, 1001], negative example:[1011, 10010, 00111, 0110, 001010]"
(b*(aa+))*,"positive example:[aa, baa, bbbaaaabbaa, baabaa, bbaa, aaaa, baaa, bbaaaa]  
negative example:[aabbbaaaabab, bb, ababaa, abbb, ba, a, aba, abaa, bbbbb]"
(a|b)*bba(a|b)*,"positive example:[babba, baabba, bbaaa, bbbba, bbabb, aababba],negative example:[bb, aaba, bab, baa, bbbb]"
a*|(a+b*)*,"positive example:[aaa, , abb, ab, aa, b, aab, a, bb, aabbb], negative example:[bbbab, baa, abba, bbbba, baaaa, abbb, ba]"
(b*|ab+)*aa(a+b)*|b*,"positive example: [abbbabaa, bb, , abbaa, aaaaabab, bbabaa, aaab, abaa, aa, b, ab, abbbbbbaaa]

negative example: [aaba, bbaba, aaaba, abaaa, aaabb, abbbab, aabbbaab, aaaa, aaa, abaaa, baa]"
a*b*(baa)+a*b*,"positive example:[baaa, baaab, aabbaaab, aabbbbaa, baa, baaabbaaaa, aaabaaab],negative example:[ba, bab, ab, aabababa, baaabba, a, baaabbbba, abbaa, babaa]"
a|b(a|b)*(aaa)*,"positive example:[a, b, baa, bbb, aaab, babaaa]  
negative example:[, abbb, aaaa, bba, abaa]"
0*1*(11)*0*,"positive example:[000, 1, 1100, 11110, 000111000]  
negative example:[010, 000110, 1001, 0110, 11010]"
0*0*|10*,"positive example:[0, 00, 000, 10, 100, 1000], negative example:[01, 001, 101, 011, 111, 110]"
b*aa*b*,"positive example:[aa, aab, baa, baab, aba, aaba, bbaab, bbaa]
negative example:[b, bab, ab, bbb, baaabbb, a, bbba, abab]"
(ab)*(ba)*(aa+bb+ab+ba)*(ba)*(ab)*,"positive example: [ab, abaabbabba, abbaaabbabba, aabbbbabba, aabbabbababa, baababab, babaaabbabba, baab, baba, aabbabbaaaabbabba, baaabbabba, aabbabbaabab, aabbabbaaabbabba, aabbabba, aabbabbabaab, aaaabbabbbbababa]

negative example: [aaa, bb, bab, aabbabbababb, abbaa, aabba, aabbabbabbb, aabbabbabba, aabbabbbbaa, aabbab, baabaaa, aabbabbaaaaab, baabaab, aabbbbaaa, babb, baaba, aababb, aabbabb, aabbabbababaa, aabbabbaabbb, aabbabbaabba, abb, aba, aabbabbabaaa, aabbabbabab, aabbabbaaab, aabbabbabaa, aabbbb, baababb, aabaabaa, baababa, baaa, babaa, aabbabbaababa, aabbaab, aabbabab, aabbabaa, aabbabbabaaba]"
a|ba|baaaa*,"positive example:[a, ba, baaa, baaaa, baaaaa, baaaaaa],negative example:[b, aa, aaa, bbaa, aba, bbb, baaab, ab, baa, bab, baaaaaab]"
(a|b)*b+(a|b)*,"positive example: [abab, abb, baab, bbab, bbaa]  
negative example: [a, baa, ab, b, aaaaa]"
"(b|a{2,})*","positive example: [b, aaaa, aa, bbaab, ab]

negative example: [aaab, aba, bab, aabaa, baabba]"
(0*1*)*0+|(1*0*)*1+,"positive example: [0, 1, 00, 11, 000, 111, 010, 101, 100, 011], negative example: [01, 10, 0011, 1100, 0101, 1010]"
((a*ba*ba*)*ba*)*,"positive example: [, baa, bbb, abbaab, abaabbb, abaabba, aaabbb, abbb], negative example: [abb, a, abaab, abbaa, aaab]"
(a|b)*abb(a|b)*b,"positive example:[abb, babb, aabbb, baabb, abbaabbb]

negative example:[aba, bba, abbaa, baab, aabab]"
0*(01+0)*(10+1)*(01+0)*0*,"Positive example: [010, 1010, 0101010, 010101010, 0101010110, 010110100, 0111000, 01010, 0101011100, 1011010]

Negative example: [01, 011, 101100, 011010, 0100111, 101110, 01101001, 010011011, 10111001, 1011]"
((a|b)(a|b))*aaa,"positive example:[aaaaa, bbaaa, aaabaaa, abbbaaa, abbaaaa, aaabbaaaa, aaaabaaaa, aaabbbaaa, aaaabbaaa, aabbbbaaa, baaaa, abaaa, aababaaaa]  
negative example:[ab, bb, aabbb, aba, aaaba, baa, aaaab, abb, aaabb, aabbb, bba, aaaaaab, aaaa, ba]"
b*(aa)*bb*,"positive example: [b, aabbb, aaaab, bbbaab, baaaab, bb, aabb, aab, bbaab, baab]

negative example: [bbbababbaa, babb, baaa, ab, aaba, aabbbaa, aabab, aaab, aaaa, ba, aaa]"
a*(b(bb)*)*a*,"positive example: [aaa, bbb, abbbba, aa, aaba], negative example: [baaa, abab, abba, bbaab, abbba]"
(0*1*0+)*,"positive example:[ε, 100, 110, 1000, 0010],negative example:[1001, 00101, 11101]"
(01)*|(10)*,"positive example:[, 01, 0101, 010101, 10, 1010, 101010]  
negative example:[0, 1, 001, 110, 111, 1000, 1011, 000, 1100, 011, 1001, 01010]"
(1+0*(10+)*1+)*,"positive example: [1, 101, 110111, 1101110001, 1110], negative example: [000, 01101, 11011100, 10, 01]"
(001|10101)|110,"positive example:[110, 001, 10101]  
negative example:[00, 11, 01, 101010, 11010, 101011, 101000, 101001, 1000, 1, 101, 1111, 1001, 11001, 10110, 11000, 11011, 10111, 11101100, 10]"
(0*1)+(0*1)+,"positive example: [1, 01, 101, 0011, 011, 001101], negative example: [0, 00, 000, 10, 110, 111]"
(ab+ba)*(a+b)+(a+b?),"positive example:[abbaabab, ababab, abaa, abbaaabab, abbbbaaaaabaa, ab, abba, abbb, aab, abbba]
negative example:[aa, abb, ab, ababb, aabba, abbaa, aabbb, aaaab, abbaba, aabababbbbaab, aababba, aabaabb, abaabb, abbabb, abbbba, ababababab, aaa, bbb]"
((ab)|(ba))*((a|b)(a|b)),"positive example:[aa, bb, baba, abaa, abbb, abba, baab, abab]  
negative example:[bba, , aba, bab, bbb, baa, aaaabaa, aaabb, abbaa, abbbb, abaab, aabb, aaba, ababa]"
(0+1)*(1+1)*(0+1)*,"positive example:[01, 11, 001, 101, 01101, 111, 11001, 0001, 111111],negative example:[110, 0110, 1010, 0010, 100, 01010, 1110, 10100, 11000]"
1*0*,"positive example:[1, 0, 10, 110, 100, 1110, 000],negative example:[101, 001, 010, 11101, 10010, 1011]"
a*b(a|ba*b)*,"positive example: [ab, aaba, ababab, aaabab, babb, baaab]
negative example: [baa, abab, aabbab, bbba, aab, bbbba]"
001|10101|110,"positive example:[001, 10101, 110],negative example:[, 11, 00101, 1110, 1000, 1011, 1010, 00110, 00111, 010, 011, 0, 1, 001001100, 0000, 1101, 0001, 1111, 1100, 1001, 10]"
(a)*(bb+bb)*(a+b)*,"positive example: [a, abbbbbbab, abbbbaab, abaab, abbbbab, ababab, aaab, bbbb, aab, ababaab]

negative example: [bba, abb, abbbbbba, bab, abababa, b, baa, bbb, aaaba, abbaa, abbab, abbbbaa, abaa, abbbaa, abbbab, ababaabbbbab, abbbbaba, abaabbaa, ba, abba, abbabab]"
(aa|bb)*,"positive example:[bb, aa, , aaaa, aabb, bbbb, bbaa, aabbaa, abab, abbaabbaa],  
negative example:[bba, aaa, bab, baa, aab, bbb, abaaba, abbb, baab, ab, aaaaabb]"
((a)*b*b(bb)*b*(a)*)|((a)*b*(bb)*b*(a)*),"positive example:[b, abba, bb, aaaa, abbbba, bab, aaaabbba], negative example:[baaa, aabba, ababab, bbbbab, aabbbb]"
(0*1(0*10*110*)*)|0*,"positive example:[, 0, 1, 00, 11, 111, 1011, 10011, 110111, 101011011], negative example:[10, 1100, 111, 01110, 1010, 11110, 1100111, 111100, 101110, 100110]"
(0*|(1(11))*),"positive example:[000, , 111111]  
negative example:[0110011, 100, 1, 101, 0001, 11100, 11111, 1111100, 11110, 1111101, 11101, 010]"
0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*,"Positive examples: [1010101010101010, 1001, 101, 010101, 001, 10, 010, 10101010, 1010, 0101010101010101010101000101, 00101, 010010, 01, 010101010101, 101010101010001, 000111, 001, 10101, 0101, 0101010101, 101010, 00, 0101010101, 1, 010101, 0, 1010101010]

Negative examples: [101010101010101101010, 10101010000101, 1111, 110101010101010, 101010101010111010, 101010101010101110101, 010110101010101, 1011010101, 1010101110, 0110, 110110, 1101, 1010101101010, 1010101, 111, 101010101110, 0101011101, 101010100010101, 11101, 01010101110, 001010, 101010110, 10101010101000101]"
0*1(0*1)*0*,"positive example: [0*1(0*1)*0*, 00100, 00111, 010, 11110, 1010], negative example: [00, 1, 10, 011, 000]"
(b+(bb*)),"positive example: [bb, bbb, bbbb, bbbbb], negative example: [a, ab, aa, ba, bba, bab, bbbba]"
0*|1*|((11*00*11*)|(00*11*00*)|(11*00*11*00*11*)|(00*11*00*11*00*))*,"positive example: [0, 1, 0101011, 1010111, 1010110, 010010, 111, 01110, 11100011110100, 01010, 101101, 1010101110, 10101010, 000100, 10101000100, 10101000101, 0101110101, 10110001, 0101001, 0101000, 1010001, 101, 01000, 11100011110111, 10101]

negative example: [01, 0111001, 10101001, 101110, 01001, 010111010, 0101010, 0100001, 0100111, 00010101000, 0101, 1110001000101, 1010101, 10110, 010101110, 10]"
0|(0*1)*,"positive example: [0, 01, 11, 001, 0001, 010101, 001001, 101, 000101]  
negative example: [1, 10, 110, 00110, 1001, 1011, 0100, 1110, 100111]"
(b*|a*ab*|aa*b*)(b*|aa*b*|a*ab*)(b*|aa*b*|a*ab*),"positive example:[aab, bb, aaab, baaaab, abbb, a, bbaaab, aaaa], negative example:[abbaa, aabbab, bababa, abbabab, bbababa]"
a*|b*(aa),"positive example:[aaa, , bbbaa, baa, aa, bbaa, bbaaa, a, bbaa, b, ba, aaaa],negative example:[baabb, baaaa, baba, ab, baaab, babb, bbba, aba, aaababaa, abbb, aab, abaa]"
1(11*),"positive example:[11, 111, 1111, 11111], negative example:[0, 01, 10, 101, 100, 1110, 11101]"
(01)*(01)*,"positive example:[, 01, 0101, 010101, 01010101]  
negative example:[011, 000, 111, 001, 101, 0100]"
a*(b+aa)*a*,"positive example:[a, aa, aaa, baaa, bbaa, aabaa, aaabaa, abaa]
negative example:[baa, abba, baabab, baaab, aabbaa, bab, baaba]"
a*b(a*bb*)*,"positive example:[ab, b, aab, abb, aabb, baab, bab, bbbab, aabbab], negative example:[abab, baa, bba, baabbb, abbab]"
(a*|b*)(aa)+,"positive example: [aaaa, aa, baaa, bbaaa, aaaaaa, aaaaaaa, bbbaaaa]

negative example: [ab, aba, bbb, aaa, a, bab, baaabab, abb, babb, aabb, b, bb, baaaaba, aaab, aaaabaa]"
(0*|1(11)*)(0+|1(11)*),"positive example: [0, 111, 011111, 0111, 0001, 1111, 1000, 1110]  
negative example: [100010, 1011, 00011, 01101, 01111, 01100, 0100010, 110, 101, 01011, 01110, 1101, 0110, 1100, 11110, 11101]"
a(a+b)*a,"positive example:[aa, aaba, aaabba, aaaabaa, aabaa, aaabaa, aaababa, aabaaaba, aaaaabba], negative example:[a, b, aba, aa, abb, aabab, aabba, ba, baa, aaab, bba]"
(a*|b*)(aa)*,"positive example: [aaa, aaa, aaaa, aa, bbaa, bbaa, baa, aa, b, a, aa, bbbbaaaa, bbaa, bbbaa]

negative example: [baba, baabb, babb, baaab, bbbaaa, baaba, abbbab, abaa, aaab, ba, aaab, ab, bbbaaab]"
(ab)*(ab)*aaa(a)*,"positive example: [abaaaa, aaaaa, abababaaa, abaaa, abaaaaaaaa], negative example: [abb, aa, bb, ab, aba, aaba, aaabaa, aaaaab, aaabbb, aabb, ba, aabaaa, abaa, abaaab, babaaa]"
b+a(a+b)((b+a)(b+a))*,"positive example:[baabaa, baabaab, bbabaab, baabbabaa, baabbab, baabaaaa, bbbaa, baaaa, baaab, baab, baaa],
negative example:[bba, abba, baa, aba, aabb, aabab, ba, aa, ab, bb, baabba, a, baabaaa]"
(0*(1?)*0(1?))*,"positive example:[, 0, 00, 10, 001, 1010]  
negative example:[011, 1101, 0011, 1010011]"
(a*ba*ba*ba*)+|a*ba*,"positive example:[b, aba, abab, ababa, bab, abababa, abaababab],negative example:[aa, aab, aabb, babab, baa]"
0*(01)*0*,"positive example:[010000, 000, , 000101, 01, 01000, 01010, 0100]  
negative example:[0001011, 011, 11, 010011, 01100110, 01011, 0111, 01001, 01000010, 0101011, 10]"
(0+1+0+)*|(1+0+1*0+1+)*|1*,"positive example:[, 101011001111001, 1010110000101, 1010011001, 101011001, 1010110010001, 101011001111, 101011001101, 0001110000, 11101110111, 010, 010010, 1001, 0001110000110]

negative example:[1001011010, 100110101101, 01, 1001100, 100101101, 10011110, 01001, 0100011, 000, 1000010101011, 010001011, 10010110101101, 1101, 100100, 100101000, 100101101110001101, 1001011110, 0001110001010]"
1*|((11*00*11*)|(00*11*00*)|(11*00*11*00*11*)|(00*11*00*11*00*))*,"Positive example: [1, 11, 00, 00011, 1100, 1111, 0000, 110011, 001100, 1100111100, 00110011, 11, 11100, 0011, 1100, 00110011, 11001100, 111001111, 0001100, 1100110011, 00110100]

Negative example: [101010, 010, 100101, 1110, 0101001, 10101, 01100, 1001, 101101001, 011, 00100011, 010101, 10101011, 10011, 000011, 10110001, 011101, 00010, 10001011, 0101011]"
(bb|aa||ab|ba)*,"positive example: [aa, , bb, ab, ba, aaaa, bbbb, aabb, bbaa, baba, baaa, aaab, abab, abba, abbb, baab, bbab, abbaab]

negative example: [aaa, bba, baa, aab, bab, bb, |a, aa|, |bb, |ba, abbb, ba|, aaba, bbbaa, abaa, bbaaba, baba|]"
((b*bb*)|a)?,"positive example:[, a, b, bb, bbb, bbbb], negative example:[aaa, abb, aba, bbbaa, bab, aabaabb, ba, ab, baa]"
[ab]*[b]?([a]{2}[a]*),"positive example:[aaaa, abaaaa, baa, abbaaa, aaaaaa]  
negative example:[aba, aabab, baaabb, bbb, aa]"
(a+b)*aa(a+b)*,"positive example:[aaaa, abaa, baaa, aaa, abaabaaa, aaababaaa, baaabaa, baaabaaa, aaaaa, aaabaa]  
negative example:[a, b, aaaab, abb, bbaa, aabaa, aba, aab, ab, aabb, bab, ba, aaaba, aaabbb, aaaaabaa]"
bab*,"positive example:[ba, bab, babb, babbb, babbbb],negative example:[baaaa, babba, bba, aa, , baabb, ab, b, bbb]"
(ab|ba?)*(aa|ab|bb|ba),"positive example: [bb, aa, baaa, babb, baabbaba, baabbbaa, ababba, abaa, abba, baabab, baabbbbbab, abbaab, baaaab, baababba, abaab, abaaba]

negative example: [bbaaaabb, aaa, abb, aba, bbaaaba, babbaabb, bbaaabb, aab, abaab, bbaaaaabaa, bbaabbaabb, baabb, bbaabbbaabb, bbbbabaabb, bbaababb, bbaabbabaabb, a, bba]
"
(1)*,"positive example: [1, 11, 111, 1111], negative example: [0, 01, 10, 11011001]"
(ba)*(ab+ba)*(ba)*,"Positive example: [baba, , baabbaba, abbababa, abbbbaabbaba, abba, ba, abab, bababa, baababa]

Negative example: [bba, aa, bab, baa, abbabba, abbaaaa, abbbbab, abbabab, abbabbb, abbaaab, abbabaaa, abbababb, baabbab, baab, baabb, bbbbaab, abbabaab, abbaabaa, abbaabab, abbababab, a, bb]"
(ba+ab)*,"positive example:[baab, baaaabbaab, baabbaaab, babaabab, baaab, baaaababab, baaabbaab, baabab, baababab, baaabbaaab]

negative example:[ba, baabb, baba, baaaa, ab, babb, aabbaa, baaaaba, baabbba, baabbbb]"
(a*b(a*bb)*a*|a*(a*bb)*a*b|a*b(a*b)*a*b),"positive example:[aab, abaabb, bbabab, abba, abbab], negative example:[aaa, bbbbba, bababb, aaab, baabab]"
(a|b)|(a|b)aaaa*,"positive example:[a, b, baaaaa, aaaaaa]  
negative example:[aaa, aa, , aba, bbb, baa, aaaba, aaaabaa, aaaaaab, baaabbb, baaaaab, baabb, babb, aaba, ba]"
(a)*(ab+b)*(ba+a)*,"positive example: [aaa, abbabbbaa, aaaa, ab, aaab, bbabba, abbab, aaabab, ababba, aababa]  
negative example: [bb, baaaabba, abbbabbbbba, abbbaab, bab, aba, baaa, abbba, babab, bba, baaba]"
(b*(aaa*)*),"positive example: ["""", ""b"", ""bb"", ""aaa"", ""baaa"", ""bbaaaa"", ""aa"", ""aaaa"", ""bbaa""], negative example: [""abb"", ""bba"", ""aba"", ""aab"", ""aabaa"", ""bbaaaabbbab"", ""ba"", ""a"", ""ab"", ""baab""]"
(a+b)*bbb(a+b)*,"positive example: [abbbbaa, bbabbb, aabbbab, babbbb]

negative example: [aab, abbaa, baa, ba, bba, babaa, abba, baabba, aaab, aabaab, aba, baab]"
(a|b)*bba(a|b)*|(a|b)*bbb(a|b)*|(a|b)*abb(a|b)*,"positive example:[bba, bbabb, abbb, abba, baaabb, babbaa, aaabbba, abb, bababbb, bbba], negative example:[aaa, b, bab, aba, aaab, abab, ab, bbaaab, a, aabab]"
1+(0*|1)1,"positive example: [11, 101, 1101, 111101, 1001, 111011]

negative example: [110, 00, 100, 010, 1111000, 10110, 1111001]"
(ab|ba?)(aa|ab|ba|bb)*,"positive example:[baaa, bbbbb, babb, bbaaa, abaa, abbb, baba, abba]

negative example:[, a, abaaa, aaaaba, abbbb, aabb, bbaa, bbbb, aba, baa]"
(ab+ba)?(ab+ba)*(aa+bb+ab+ba)*,"Positive example: [aaaabbbbabbaaaabbabba, aabbabbbba, , abbaabba, abbbba, aabbabbaaabbabba, aabbabba]

Negative example: [abbaaabbabab, abbaaabbabaa, abbab, abbaaaaabbbbaab, abbaaabbabbaaaa, abbaaabbabbbbaaab, baaba, abbaaabbabbaba, abbaaabbaaa, abb, abbaaaaabbbb, abbaaabbab, ab, a, bbb, abbaaabbabbaa, abbaaabbabbaaabab, abbaaabbabbaaabaa, abbaaabbabbabb, abbaaab, abaa, abbaaabbabbaabb, abbaaabbabbaaba, abab, abbaaabba, abbbbaaab, abbaaabbabb]"
a+|(a*b*),"positive example:[aa, a, abbb, aaab], negative example:[babb, bbba, aabaabaa]"
