Attempt Regex,DeepSeek Output
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111),"positive example:[00001, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110111, 111, 1110, 11100, 11111], negative example:[0, 00, 000, 0000, 00000, 00011, 00101, 0011, 0101, 011, 0110, 01100, 01111, 1001, 101, 1010, 10100, 101101, 10111, 110, 1100, 11000, 11011, 11101, 1111, 11110, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100),"positive example: [00001, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 11111], negative example: [0, 00, 000, 0000, 00000, 00011, 00101, 0011, 0101, 01001, 011, 0110, 01100, 01111, 1001, 10001, 101, 1010, 10100, 101000, 101101, 10111, 110, 1100, 11000, 110101, 11011, 11101, 1111, 111000, 11110, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011),"positive example: [00001, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111011, 11111], negative example: [0, 00, 000, 0000, 00000, 00011, 00101, 0011, 0101, 011, 0110, 01100, 01111, 1001, 101, 1010, 10100, 10111, 11, 110, 1100, 11011, 1111, 11110, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000),"positive example: [00001, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 11111], negative example: [0, 00, 000, 0000, 00000, 00011, 00101, 0011, 0101, 01001, 011, 0110, 01100, 01111, 1001, 10001, 10010, 101, 1010, 10100, 101011, 101101, 101110, 10111, 110, 1100, 11000, 110011, 110101, 11011, 1111, 11101, 11110, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101),"positive example: [00001, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111], negative example: [0, 00, 000, 0000, 00000, 00011, 00101, 00110, 01001, 01010, 01100, 01111, 10001, 10010, 10100, 10111, 11000, 11011, 11101, 11110, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110),"positive example: [00001, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 00011, 00101, 00110, 01001, 01010, 01100, 01111, 10001, 10010, 10100, 10111, 11000, 11011, 11101, 11110, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001),"positive example:[000001, 00001, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110],negative example:[]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010),"positive example:[000001, 00001, 000010, 0001, 00010, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110],negative example:[0, 00, 000, 0000, 00000, 000011, 000100, 000101, 00011, 000110, 000111, 00101, 001010, 001011, 0011, 00110, 001101, 001110, 001111, 011, 0110, 01100, 011000, 011001, 011011, 0111, 01111, 011111, 1001, 10001, 100010, 1001, 10010, 100111, 101, 1010, 10100, 101000, 101011, 101101, 101110, 10111, 101111, 11, 110, 1100, 11000, 110000, 110011, 110101, 11011, 110110, 11100, 111001, 111010, 1111, 11110, 111100, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111),"positive example: [000001, 00001, 000010, 0001, 00010, 000111, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 00101, 00110, 0101, 011, 0110, 01100, 01111, 1001, 10001, 10010, 101, 1010, 10100, 10111, 11, 110, 1100, 11000, 110101, 11011, 1111, 11100, 11101, 11110, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100),"positive example:[000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110],negative example:[000000, 000011, 000101, 000110, 001001, 001010, 001011, 001100, 001101, 001110, 010001, 010010, 010101, 010110, 011000, 011001, 011011, 011100, 011110, 011111, 100001, 100010, 100111, 101000, 101011, 101101, 101110, 110000, 110011, 110101, 110110, 111001, 111010, 111100, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101),"positive example:[000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001101, 00111, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110],negative example:[0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 0010, 00101, 00110, 001000, 001010, 001011, 001100, 001110, 001111, 0101, 01001, 01010, 010101, 011, 0110, 01100, 01111, 011000, 011001, 011011, 011100, 011110, 011111, 100, 1001, 10001, 10010, 100111, 101, 1010, 10100, 101011, 101101, 101110, 101000, 110, 1100, 11000, 110011, 110101, 110110, 110000, 1111, 11100, 111001, 111010, 111100, 111111, 1110011, 1110100, 1110110, 1111000, 1111010, 1111100, 1111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110),"positive example: [000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001101, 00111, 001110, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 001010, 001011, 001100, 001111, 010001, 010010, 010101, 010110, 011000, 011001, 011011, 011100, 011110, 011111, 100001, 100010, 100111, 101000, 101011, 101101, 101110, 110000, 110011, 110101, 110110, 111001, 111010, 111100, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011),"positive example: [000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 0011, 00110, 001111, 0101, 01010, 010101, 011, 0110, 01100, 01111, 011111, 1001, 10001, 10010, 100111, 101, 1010, 10100, 101011, 101101, 101110, 10111, 1011111, 110, 1100, 11000, 110011, 110101, 110110, 1111, 11100, 111010, 1111, 11110, 111100, 111111, 1111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000),"positive example:[000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 01011, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110],negative example:[0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 001010, 001100, 001111, 01001, 01010, 01100, 01111, 011000, 1001, 1010, 1100, 1111, 111111, 111100, 110011, 110101, 111001, 111010, 101000, 100001, 100010, 100111, 101011, 101101, 101110, 110000, 110110, 111111, 111100, 000011, 000101, 000110, 001001, 001010, 001100, 001111, 01001, 01010, 01100, 01111, 011000]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001),"positive example: [000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 01011, 011001, 01101, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 001010, 001100, 001111, 010001, 010010, 010100, 010111, 011000, 011011, 011101, 011110, 011111, 100001, 100010, 100111, 101000, 101011, 101101, 101110, 110000, 110011, 110101, 110110, 111001, 111010, 111100, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010),"positive example:[000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 01011, 011001, 01101, 011010, 0111, 01110, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110],negative example:[0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 001010, 001100, 001111, 010001, 010010, 010100, 010111, 011000, 011011, 011100, 01111, 011110, 011111, 100001, 100010, 1001, 100111, 101000, 101011, 101101, 101110, 110000, 110011, 110101, 110110, 111001, 111010, 111100, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111),"positive example:[000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 01011, 011001, 01101, 011010, 0111, 01110, 011111, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110],negative example:[0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 001010, 001100, 001111, 0101, 01001, 01010, 011, 0110, 01100, 011011, 011101, 011110, 1001, 10001, 10010, 101, 1010, 10100, 101011, 101101, 101110, 11, 110, 1100, 11000, 110011, 110101, 110110, 1111, 11100, 111001, 111010, 111100, 111111]"
0*(111)0*,"positive example:[001110, 0111, 01110, 011100, 111, 1110], negative example:[000, 010, 0110, 1010, 1101, 1111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100),"positive example: [000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 01011, 011001, 01101, 011010, 0111, 01110, 011100, 011111, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 001010, 001111, 001100, 010001, 010010, 010111, 010100, 011000, 011101, 011110, 100001, 100010, 100111, 100100, 101000, 101011, 101101, 101110, 110000, 110011, 110101, 110110, 111001, 111010, 111100, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101),"positive example: [000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 010101, 01011, 011001, 01101, 011010, 0111, 01110, 011100, 011111, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 001010, 001111, 001100, 010001, 010010, 010111, 010100, 011000, 011101, 011110, 100001, 100010, 100111, 100100, 101000, 101011, 101110, 110000, 110011, 110101, 110110, 111001, 111010, 111100, 111111]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110),"positive example: [000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 010101, 01011, 010110, 011001, 01101, 011010, 0111, 01110, 011100, 011111, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: []"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011),"positive example: [000001, 00001, 000010, 0001, 00010, 000100, 000111, 001, 0010, 00100, 001000, 001011, 001101, 00111, 001110, 01, 010, 0100, 01000, 010011, 010101, 01011, 010110, 011001, 01101, 011010, 0111, 01110, 011100, 011111, 1, 10, 100, 1000, 10000, 100000, 100011, 100101, 10011, 100110, 101001, 10101, 101010, 1011, 10110, 101100, 101111, 110001, 11001, 110010, 1101, 11010, 110100, 110111, 111, 1110, 11100, 111000, 111011, 111101, 11111, 111110], negative example: [0, 00, 000, 0000, 00000, 000000, 000011, 000101, 000110, 001001, 00101, 001010, 0011, 00110, 001100, 001111, 010001, 01001, 010010, 0101, 01010, 010100, 010111, 011000, 011011, 011101, 011110, 01111, 1001, 10010, 1001010, 100111, 101000, 101011, 101101, 101110, 10111, 1100, 11000, 110000, 110011, 110101, 11011, 110110, 111001, 111010, 1111, 11110, 111100, 111111]"
