Attempt Regex,ChatGPT Output
(0*(01+0)*0*)|(1*(10+1)*1*),"Positive example: [0, 1, 00, 11, 010, 101, 00110, 11001, 000, 111, 0110, 1001, 01010]  
Negative example: [01, 10, 001, 1100, 0001, 1110, 0101, 1010, 00010, 11100]  "
((a*)+(bbb*))*,"positive example: [ """", ""a"", ""bbb"", ""aaaa"", ""bbbba"", ""abbb"", ""aaaabbbb"", ""bbbbbaaaa"", ""aaaabbbbbbbaaa"", ""aaabbb"" ]  
negative example: [ ""bb"", ""ab"", ""aabb"", ""bbaa"", ""aaac"", ""bbbccc"", ""aba"", ""abab"", ""baaa"", ""cbbb"" ]"
0*1(11)*,"Positive example: [1, 011, 01111, 111, 00111]  
Negative example: [0, 10, 0110, 1110, 000]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001),"positive example: [1, 111, 11111, 10, 1110, 01, 100, 001, 010, 1011, 1000, 1101, 0001, 0010, 0111, 0100, 10101, 10110, 10011, 10000, 11001, 11010, 11100, 00001]  
negative example: [11, 0, 110, 101, 000, 1111, 1001, 0101, 111111, 11011, 10100, 01101, 00010, 0011, 0110, 11000, 00101, 00011, 01010, 10001]"
(a)*(baa)*a*,"Positive example: [ ""a"", ""aa"", ""baa"", ""aaa"", ""baaa"", ""baaaa"", ""aabaa"", ""aaaa"", ""baabaa"", ""aaa"" ]  
Negative example: [ ""b"", ""aba"", ""aab"", ""ba"", ""abaaa"", ""bb"", ""bbaa"", ""ab"", ""aabaaa"", ""bbaaa"" ]  "
(a*(b{1}aa+)),"positive example: [baa, baa, baaa, baaaa]  
negative example: [a, b, aab, abaa, ba]  "
(bab)+,"Positive example: [bab, babbab, babbabbab]  
Negative example: [ba, babb, abab]  "
(a)*(b|ba)(a)*(bb)*(a)*,"Positive example: [ ""b"", ""ba"", ""ab"", ""abab"", ""aabba"", ""abba"", ""abbba"", ""aaabbba"", ""aaaabbbaaa"", ""baaabbbaaa"" ]  
Negative example: [ ""bb"", ""bab"", ""babba"", ""babbaa"", ""abbaa"", ""babb"", ""aabbb"", ""abbbaa"", ""bbb"", ""babbb"" ]  "
(0)*(11)*((01|10)(01|10))*(10+1),"Positive example: [1111001, 01110111101, 111011001, 0111001101, 101101]  
Negative example: [111100110, 000011110, 0101010, 0011, 111100]  "
a*ba*(ba*b)*a*(ba*b)*a*,"Positive example: [ ""ab"", ""aab"", ""aabaaa"", ""abab"", ""aabaaab"", ""ababab"", ""abaaababa"", ""aaaabaaabb"" ]  
Negative example: [ ""b"", ""aabb"", ""abb"", ""ba"", ""aaba"", ""abbbb"", ""ababaa"", ""aaaabaaabbb"" ]  "
(0*(10*1))*,"Positive example: [ "" "", ""10"", ""101"", ""1010"", ""101010"", ""1001"", ""10100101"", ""1001101001"", ""100110010011"", ""100110100110101"" ]  
Negative example: [ ""1"", ""11"", ""100"", ""1011"", ""011"", ""110"", ""001"", ""10100"", ""1001101"", ""10010110"" ]"
0*1(0+1),"positive example: [01, 001, 011, 0011, 00011]
negative example: [0, 10, 100, 111, 000]"
([a]*[b])?([a]{2}[a]*),"Positive example: ['aa', 'aaa', 'baaa', 'bbaaa', 'aaaa', 'abbaaa']  
Negative example: ['b', 'ab', 'a', 'bb', 'bbaa', 'babab']  "
a*ba*(ba*b)*a*,"Positive example: [ ""b"", ""ab"", ""ba"", ""aabba"", ""baa"", ""babab"", ""aabaaa"", ""bababaa"", ""aababaab"", ""aaaabaabaa"" ]  
Negative example: [ ""a"", ""bb"", ""aba"", ""baaab"", ""babb"", ""abab"", ""aababb"", ""bbaba"", ""abaaa"", ""bbaa"" ]  "
(a*ba*ba*)ba*,"Positive example: [ab, abab, aababaa, baa, aaabaaa, ababab]
Negative example: [aab, aba, bab, aaba, bba, aabba]"
((a|b)a*ba)*(a|b)a*b,"```
positive example: [ab, abaab, abab, abababaabab, babaab, bbaab, ababab, bab]
negative example: [aa, bbb, aaab, bbba, abba, babb, aaaa, bbbb]
```"
(a|b)(a|b)aaa+,"positive example: [aaa, baa, ababaaa, bbaa, aaaa, abaaaa]  
negative example: [aa, bbaaa, abababaa, ab, baba]"
(a)*(a+bb)*(bbb)*(a)*,"positive example: [ """", ""a"", ""aa"", ""bbb"", ""abbba"", ""abbb"", ""aaaa"", ""bbbbbb"", ""bbaa"", ""aabbb"", ""aaabbbbaa"" ]

negative example: [ ""b"", ""c"", ""ab"", ""ba"", ""bbba"", ""bbab"", ""babab"", ""abbabb"", ""aaabbbab"", ""bba"" ]"
(b(bb)*),"positive example: [b, bbb, bbbbb, bbbbbbb]  
negative example: [bb, bbbbbbbbb, bb, bbbbbbbbbb]"
a*b*bbb*a*,"```plaintext
positive example: [bbb, abbba, abbbba, aaabbbbaa, bbbbaaaa]
negative example: [b, bb, ababab, bbbbb, aaaabbb]
```"
(0*10*10*)|0*|(11)*,"positive example: [0, 00, 010, 011, 11, 0, 10, 00, 0, 1111]  
negative example: [101, 110, 001, 11111, 100, 1010, 0001, 1101, 0111, 1110]"
0|1|(1+0*1+)*|(0+1*0+)*,"positive example: [ ""0"", ""1"", ""101"", ""1101"", ""1110011"", ""010"", ""00100"", ""101010"", ""010101010100"", ""111011"" ],
negative example: [ ""00"", ""11"", ""1001"", ""0100"", ""1011"", ""000"", ""1111"", ""110"", ""0110"", ""10101"" ]"
(0*10*1)*|0*,"positive example: [Îµ, 0, 00, 01, 10, 1101, 001, 0101, 0000]  
negative example: [11, 101, 110, 0001, 1001, 111, 00101, 01010, 100]  "
(01*0)*,"Positive example: [ ""00"", ""010"", ""0010"", ""01010"", ""000"", ""011110"", ""010010"" ]  
Negative example: [ ""0"", ""1"", ""011"", ""001"", ""10"", ""100"", ""01"" ]  "
0*(0*10*1)*,"Positive example: [ ""0"", ""00"", ""01"", ""001"", ""0101"", ""00101"", ""000101"", ""1001"", ""010101"" ]  
Negative example: [ ""1"", ""11"", ""101"", ""01100"", ""100"", ""010"", ""1101"", ""00010"", ""101010"" ]"
((1+0*1+)*)|((0+1*0+)*),"positive example: [ ""1"", ""0"", ""01"", ""10"", ""11011"", ""0011"", ""010"", ""1001"", ""0"", ""1111010"" ]  
negative example: [ ""00110"", ""10010"", ""01101"", ""10101"", ""0010"", ""11100"", ""000101"", ""1011010"", ""010101"", ""110010"" ]"
(baa+)*,"positive example: [baa, baaa, baaaa, baabaa, baaabaaa]  
negative example: [b, ba, baaab, baaaaa]"
(aa+)*,"Positive example: [aa, aaa, aaaa, aaaaa, aaaaaaa]  
Negative example: [a, aaaaab, aaaabaaa, bb, aaaab]  "
(b*((aa)?))*,"Positive example: [ ""b"", ""bb"", ""bbaa"", ""bbaab"", ""bbaabbaa"", ""aaa"", ""baa"", ""bbaa"", ""bbbb"", """" ]  
Negative example: [ ""ab"", ""a"", ""aaaab"", ""bbaabb"", ""babb"", ""baaab"", ""aaaa"", ""babab"", ""aabb"" ]  "
ba*(bb|a)*|a*b(bb|a)*,"positive example: [ ""b"", ""ba"", ""baa"", ""bba"", ""baaab"", ""bbb"", ""a"", ""ab"", ""aba"", ""aab"", ""abbb"" ]

negative example: [ ""bbba"", ""abab"", ""aaa"", ""bb"", ""aa"", ""bab"", ""abb"" ]"
(a)*b(a)*,"positive example: [""b"", ""ab"", ""ba"", ""aaaab"", ""baaa"", ""aabaaa"", ""aaabaaa""]  
negative example: [""a"", ""aa"", ""abab"", ""baaaab"", ""bb"", ""aba"", """"]"
a*ba*((ab|ba|b)b)*a*,"Positive example: [`aba`, `abba`, `ababba`, `abbaabba`, `aaaba`, `ba`, `bba`, `abbba`, `aaabaa`, `aabbabbaa`]

Negative example: [`abaa`, `ab`, `bbb`, `bab`, `aabb`, `abbbaa`, `ababb`, `bbab`, `baabab`, `aabaaa`]"
a+b+aaa+,"positive example: [aabbaa, abbaaa, aaabaaa]  
negative example: [aaa, abaa, bbaa]  "
(a)*(b)(a)*(bb)*(a)*,"Positive example: [ ""b"", ""ab"", ""ba"", ""bba"", ""abbb"", ""aabbbba"" ]  
Negative example: [ ""bbb"", ""a"", ""aba"", ""bb"", ""abab"", ""baab"" ]"
((01)*0)*|1*(101)*1*|(1001),"positive example: [ ""0"", ""01"", ""101"", ""1001"", ""10101"", ""010"", ""1001"", ""111101111"", ""01010"", ""111""]
negative example: [ ""00"", ""011"", ""1010"", ""100"", ""110"", ""0001"", ""1010101"", ""101101"", ""11001"", ""1110""]"
[ba]*[b]+[a]+[a]+[b]+,"Positive example: [bbaab, bbaaab, bbbaabb]  
Negative example: [bbbb, aabab, baabaab]  "
a*b*(baa)a*b+,"Positive example: [ ""baab"", ""aabbaaab"", ""baaab"", ""baaabb"", ""aaaaabaaaaaabbb"" ]  
Negative example: [ ""bbaa"", ""aab"", ""baaabbb"", ""aaabb"", ""aaaabaaa"" ]  "
(b*|a+ab*|aa+b*)(b*|aa+b*|a+ab*)(b*|aa+b*|a+ab*)b*,"Positive example: [ ""bb"", ""aab"", ""abbb"", ""bba"", ""aabb"", ""aaabb"" ]

Negative example: [ ""aaa"", ""abaa"", ""baaa"", ""abba"", ""abab"", ""aa"" ]"
a*b(a*ba*b)*a,"Positive examples: [ ""ba"", ""aaaabaa"", ""aba"", ""aababaaaa"", ""baaabaaa"", ""aaaaabaaa"", ""aaaaabaaaaaaa"" ]  
Negative examples: [ ""a"", ""b"", ""bb"", ""ab"", ""aaaa"", ""babab"", ""babbaa"" ]"
(bab)+(a|b)*,"Positive example: [bab, babbab, babbabab, babbabbbbb, babbababaa]  
Negative example: [ba, abab, babab, bbab, bababa]"
a*(bb*b)*a*,"Positive example: [ ""a"", ""aa"", ""b"", ""bbb"", ""ab"", ""aabb"", ""bbba"", ""bbaa"", ""bbbba"", ""aa"", ""abbbba"" ]  
Negative example: [ ""bba"", ""abb"", ""ba"", ""aab"", ""bbabb"", ""bab"", ""abbaa"", ""bbbabab"" ]"
(aba(a+b)*)+aaa,"positive example: [abaabaabaabaabaabaaa, abaabaaabaaabaaabaaabaaaa, abaabaabaabaabaaa, abaabaaabaaabaaabaabaaa]  
negative example: [aaaababaaa, abaaba, abaabaaa, abababaaa]"
a+b(a*ba*b)*a*,"positive example: [ab, aab, aba, aabaa, ababaa, aabba, aabbaa, ababa]  
negative example: [aa, b, a, ba, aabbb, abb, aaaba]  "
b+a+(b|a)*aaa,"positive example: [bbaaaa, bbaaaba, bbabaaa, baaaa, babaaa]  
negative example: [bbaa, bbaaa, baaaba, babba, babaa]  "
((01)*0)*|1*(101)*1*,"Positive example: [ """", ""1"", ""101"", ""0"", ""01"", ""010"", ""10101"", ""1011"", ""0010"", ""101101"", ""011010"" ]  
Negative example: [ ""00"", ""1110"", ""1001"", ""011"", ""110"", ""1010"", ""000"", ""1101"", ""0111"", ""10010"" ]"
a*baaa*bb*(a*bb*)*,"positive example: [ ""baab"", ""baaabb"", ""baabb"", ""aaaabaaaabbbb"", ""bbaabbabbbb"", ""baaaabb"", ""aaabaaaabbbbbb"" ]  
negative example: [ ""b"", ""aaabb"", ""baaabbb"", ""baabbaa"", ""aabbaa"", ""bbaaaa"", ""bbb"" ]"
(1+0*1+)*|(0+1*0+)*,"Positive example: [ ""1"", ""11"", ""101"", ""1101"", ""1001"", ""0"", ""00"", ""010"", ""0010"", ""00010"" ]  
Negative example: [ ""01"", ""10"", ""0101"", ""1010"", ""0001"", ""1110"", ""001"", ""100"" ]"
a*(baa),"positive example: [baa, abaa, aabaa, aaabaa, aaaabaa]  
negative example: [ba, aa, bb, baaa, aabaaab]  "
a*|baaa*,"Positive example: [ """", ""a"", ""aa"", ""aaa"", ""baaa"", ""baaaa"", ""baaaaa"" ]  
Negative example: [ ""b"", ""ba"", ""baa"", ""bbaaa"", ""ab"", ""aba"", ""baaaaaa"" ]  "
(ab*)+(b+a+a)+(ab*)+(b),"Positive example: ['abbaabbaab', 'ababbbbaab', 'abbbaabb', 'abbabab', 'abbabbb']
Negative example: ['aabbb', 'abbabbaaa', 'abbab', 'aaba', 'bbbbbb']"
0*(10*1)*0*,"Positive example: [ ""0"", ""10"", ""010"", ""101"", ""01010"", ""00010"", ""1001"", ""0101010"", ""10"", ""1010"" ]  
Negative example: [ ""1"", ""11"", ""001"", ""1000"", ""01011"", ""000"", ""10101"", ""00011"", ""0011"", ""110"" ]  "
(0*10*10*),"Positive example: [101, 1001, 1101, 10101, 110101]  
Negative example: [0, 11, 111, 100, 010]"
(baa)+b,"positive example: [baab, baabaab, baabaabaab]  
negative example: [b, baa, baabbaab]"
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010),"positive example: [1, 111, 11111, 10, 1110, 01, 100, 001, 010, 1011, 1000, 1101, 0001, 0010, 0111, 0100, 10101, 10110, 10011, 10000, 11001, 11010, 11100, 00001, 00010, 00111, 00100, 01101, 01110, 01011, 01000, 101001, 101010, 101111, 101100, 100101, 100110, 100011, 100000, 110001, 110010]

negative example: [0, 110, 1111, 011, 101, 000, 1001, 11110, 0101, 111110, 111101, 1011111, 1000000, 001000, 111111, 1010101, 110011, 00101, 01001, 11000, 10101101]"
0*00*0*00,"positive example: [0000, 00000, 000000, 00000, 0000000]  
negative example: [0, 00, 000, 0000, 00000000]"
0*(101)*,"positive example: [101, 101101, 0101, 0101101, 000101, 000101101]  
negative example: [1, 11, 1001, 1010, 001010, 111101]  "
a*b(a*|bb),"Positive examples: ['b', 'ba', 'baaa', 'bba', 'bbbb', 'aaab', 'aabbb', 'aaaabaaa']

Negative examples: ['bb', 'a', 'abab', 'abb', 'bab', 'ab', 'baba']"
(bb)*a*b,"positive example: [b, bbab, bbbb, bbb, bbabb, ab]  
negative example: [ba, a, bbba, bbbbb, baba, aaa]  "
ab,"positive example: [ab, abc, abd]  
negative example: [a, b, ac, ba, bb]  "
(a)*,"positive example: ["""", ""a"", ""aa"", ""aaa"", ""aaaa""]  
negative example: [""b"", ""ab"", ""ba"", ""aab"", ""abc""]"
(aa|bb|ab|ba)aaa+,"Positive example: [aaaab, bbaaaa, abaaaab, babaaan]  
Negative example: [aaaaaa, bbaaabb, ababaaa, baaaa]"
a*ba*(a*ba*b)*,"```plaintext
positive example: [ ""b"", ""ab"", ""ba"", ""bba"", ""aabab"", ""bab"", ""ababa"", ""ababab"", ""abbaabba"", ""aaabbab"" ]
negative example: [ ""a"", ""ababaa"", ""aba"", ""aaa"", ""baa"", ""babaa"", ""bb"", ""abb"", ""baaa"", ""babaaa"" ]
```"
(aa|ab|ba|bb)+aaaa*,"Positive example: [aaaaa, abaaaa, baaaaaa, bbaaaa, abaaaaa]
Negative example: [aabaaa, aaaaab, bb, ababaaaa]"
(a*ba{2}a*)*,"```plaintext
positive example: ["""", ""baaa"", ""aabaa"", ""aaaabaa"", ""abaa"", ""baabaa""]
negative example: [""b"", ""aaaab"", ""aabb"", ""baa"", ""aaabaaa"", ""abaaa""]
```"
(1)|(111)|(11111)|(10)|(1110)|(01),"Positive example: [1, 111, 11111, 10, 1110, 01]  
Negative example: [11, 110, 1111, 00, 101, 011]"
a+|(baa)+,"Positive example: [ ""a"", ""aa"", ""aaa"", ""baa"", ""baabaa"", ""baabaabaa"" ]  
Negative example: [ ""b"", ""ab"", ""abab"", ""aba"", ""ba"", ""aab"" ]"
(0|(101)*)*,"Positive example: [ ""0"", ""101"", ""101101"", ""0"", ""1010"", ""101101101"", ""0"", ""1011010"" ]  
Negative example: [ ""10"", ""1010"", ""1001"", ""111"", ""10110101"", ""0101"", ""101010"", ""00"" ]  "
(0)*(10*1)*((01|10)(01|10))*,"positive example: [101, 1010, 11001, 1001, 100111]

negative example: [111, 010, 1100, 01101, 100011]"
(a*ba*ba*)b,"Positive example: [abb, ababb, aabb, aaabb, aaaababb]  
Negative example: [aab, baab, abab, aaab, bbb]"
a*b(a|ba*b),"Positive examples: [ ""b"", ""ba"", ""bab"", ""aab"", ""ab"", ""aaab"", ""aba"", ""abba"", ""aaaaabaaa"", ""abab"" ]

Negative examples: [ ""a"", ""bb"", ""aaa"", ""bbb"", ""bba"", ""abaa"", ""abbba"", ""aabab"", ""baaa"", ""bbaab"" ]"
(aaa+aba+a(a+b)*a)(a+b)*,"Positive examples: [aaaa, aaabaa, aaaaaaa, aaaab, aabaaaba]  
Negative examples: [aaa, aaab, abaa, abab, baaaaa]"
((a*))*,"positive example: ["""", ""a"", ""aa"", ""aaa"", ""aaaa"", ""aaaaa"", ""aaa"", ""a""*100]  
negative example: [""b"", ""ab"", ""ba"", ""aab"", ""aba"", ""baa"", ""aaaaab""]"
a*(bbb*)*a*,"Positive example: [ """", ""a"", ""aaa"", ""b"", ""bbb"", ""bb"", ""ab"", ""aab"", ""abbbaaa"", ""bbbabbba"", ""aaaabbbaaa"" ]  
Negative example: [ ""bba"", ""babab"", ""bab"", ""abbbabb"", ""aba"", ""bbbbaa"", ""aaabbbab"" ]"
(a*|b*)(baa)+b,"Positive example: [baab, baaab, bbaaab, aaabaaab]  
Negative example: [baa, baabb, abaa, bbaaa]  "
(a|b)(a|b)*(aaa)a,"Positive example: [aaaaa, baaaaa, aabaaa, bbaaaa]  
Negative example: [aaaa, baaaa, aabaa, bbabaa]  "
(a+bbb*),"Positive example: [aa, abbb, aaa, abbbb, aabbb, aabbbb]  
Negative example: [bbb, bbbbb, bba, ab, baa, bb]  "
(a*|(bb)*|(bab)*)*b(a*|(bb)*|(bab)*)*,"```plaintext
positive example: [ ""b"", ""ab"", ""ba"", ""bba"", ""babab"", ""babbbab"", ""bbabb"", ""abb"", ""bbbabb"", ""babbba"", ""bbbb"" ]
negative example: [ ""a"", ""bbab"", ""babbbb"", ""bababab"", ""abbb"", ""baabb"", ""babbbbbaa"", ""babbaab"", ""bbbbaaa"", ""aababb"" ]
```"
a*(bb+|b+b)*a*,"Positive example: [ ""a"", ""aa"", ""b"", ""bb"", ""bbbb"", ""abba"", ""ababaa"", ""aabbbaaa"", ""bb"", ""bbaabb"" ]  
Negative example: [ ""ab"", ""ba"", ""baba"", ""abb"", ""bbb"", ""baa"", ""ababb"", ""bbbaa"", ""bab"", ""aaabba"" ] "
(a*|(bb)+)*b(bb)*,"Positive example: [ ""b"", ""bb"", ""abb"", ""bbbb"", ""bbabb"", ""bbbbbb"", ""aabbb"", ""aababababb"" ]  
Negative example: [ """", ""a"", ""ab"", ""ba"", ""abba"", ""bab"", ""bbb"", ""ababbb"" ]  "
0*1(11)*0*,"positive example: [ ""10"", ""110"", ""1110"", ""01110"", ""011110"", ""0111100"", ""001100"" ]  
negative example: [ ""1"", ""0"", ""111"", ""001"", ""100"", ""1010"", ""011"" ]"
(a)*(baa)*(a+)*|(baa)*(a+)*,"Positive example: [ ""a"", ""aa"", ""baa"", ""aaaa"", ""baaa"", ""baaabaa"", ""aaaaa"", ""baaabbaaa"" ]  
Negative example: [ ""b"", ""ab"", ""ba"", ""bba"", ""abaaa"", ""baaaa"", ""bbbaa"" ]"
[ab]{2}[a]*aaa,"Positive example: [abaaaaa, bbaaaa, ababaaa]  
Negative example: [baa, abaaaa, bbbaaaa]"
(a*|(bb)|bab)*b(a*|(bb)|bab)*,"Positive examples:  
[  
""b"",  
""bb"",  
""ab"",  
""bab"",  
""babbb"",  
""babbab"",  
""bbb"",  
""baaabbbbabb"",  
""bba"",  
""babab""  
]

Negative examples:  
[  
""a"",  
""ba"",  
""babba"",  
""abbbab"",  
""bbbba"",  
""aba"",  
""babb"",  
""babbbbab"",  
""bbabb"",  
""abbba""  
]  "
(a|b)+(a|b)+(a|b)+aaa,"positive example: [aaaabaaa, bbaabaa, abababaaa]  
negative example: [aaa, aabaaa, bbabb]"
(0*1(0*10*1)),"Positive example: [011, 101, 110011, 1001, 01101]  
Negative example: [00, 111, 0101, 10101, 100011]  "
(a+(bb)*)*,"Positive example: [ """", ""a"", ""bb"", ""aabb"", ""abbbb"", ""aaa"", ""aabbb"", ""aabbbb"", ""aabbabb"", ""aaaaabb"" ]  
Negative example: [ ""b"", ""ab"", ""bba"", ""bbb"", ""ba"", ""aabba"", ""abab"", ""baa"", ""abbba"", ""aabbabbba"" ]"
(0*10*),"positive example: [ ""10"", ""010"", ""0010"", ""00010"", ""100"", ""0100"", ""00100"", ""000100"" ]  
negative example: [ ""11"", ""101"", ""0011"", ""00011"", ""1001"", ""0101"", ""00101"", ""000101"" ]"
a*(baa+)+a*,"Positive example: [ ""baaa"", ""baa"", ""baaaaaa"", ""baabaa"", ""baabaaba"", ""baaabaaa"", ""baaaa"" ]  
Negative example: [ ""a"", ""b"", ""abba"", ""aabbaa"", ""baaabaa"", ""ba"", ""abaaa"" ]  "
(bb)*(a|bbb)*(bb)*,"Positive example: [ """", ""bbbb"", ""bbabb"", ""bbbba"", ""bba"", ""bbbbb"", ""a"", ""bbbbbba"", ""bbbbbbbbb"" ]  
Negative example: [ ""b"", ""bbabaa"", ""ab"", ""bbb"", ""aba"", ""bbbabb"", ""bbbbbbbba"", ""abb"" ]  "
(a)*((a)*b(a)*b)*b(a)*,"Positive example: [ ""b"", ""ab"", ""bab"", ""aabab"", ""abbab"", ""aabba"", ""aaabb"", ""aababab"", ""abababb"" ]  
Negative example: [ ""a"", ""aa"", ""bb"", ""ba"", ""aba"", ""abb"", ""aaabbb"", ""ababa"", ""aaa"" ]  "
(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101),"positive example: [1, 111, 11111, 10, 1110, 01, 100, 001, 010, 1011, 1000, 1101, 0001, 0010, 0111, 0100, 10101, 10110, 10011, 10000, 11001, 11010, 11100, 00001, 00010, 00111, 00100, 01101, 01110, 01011, 01000, 101001, 101010, 101111, 101100, 100101, 100110, 100011, 100000, 110001, 110010, 110111, 110100, 111011, 111000, 111101, 111110, 000001, 000010, 000111, 000100, 001101, 001110, 001011, 001000, 011001, 011010, 011111, 011100, 010101, 010110, 010011, 010000, 1010001, 1010010, 1010111, 1010100, 1011101]

negative example: [0, 11, 1111, 1001, 1100, 101, 000, 111111, 10100, 00101, 01010, 011011, 000011, 1111111, 1010101, 100001, 110000, 011000, 010111, 000000, 110110, 011101, 000101, 001001, 010010, 110011, 100111, 0000100, 1111001, 1010000, 1001001, 110101, 0101011, 1000011, 1111110, 10000001]"
0+((10)*(01)*)0+,"Sure! Here you go:

Positive example: [ ""000"", ""010"", ""0010"", ""0001001"", ""00101010010"", ""001010010"", ""0001100110"" ]  
Negative example: [ ""0"", ""1"", ""011"", ""00100"", ""001101"", ""010010"", ""00010110"" ]"
a*b*a*b*baba*b*a*b*,"Positive example: [ ""ababa"", ""ababab"", ""aabbababa"", ""babababab"", ""ababaababa"" ]  
Negative example: [ ""abab"", ""bba"", ""aaa"", ""bbbb"", ""baab"" ]"
(a|b)(a|b)(aaa),"positive example:[aaaaaa, baaabaaa, baaaa]
negative example:[aaabaaa, bba, bbb]"
(ab)+|(ba)+,"positive example: [ab, abab, ba, baba, ababab, bababa, abababa]  
negative example: [a, b, aa, bb, aba, bab, abba, baab]"
(0*10*10*)(10*10*)*,"positive example: [101, 101101, 100110, 10010101, 1010001001]  
negative example: [10, 110, 1010, 0101, 10011011]  "
a*ba*((ab|b)b)*a*,"positive example: [ ""aababbba"", ""bbaaabab"", ""aaba"", ""bbba"", ""abba"", ""abbaa"", ""aaaabbbba"" ]  
negative example: [ ""aaabab"", ""abababb"", ""baaabbb"", ""babb"", ""baaa"", ""abbbba"", ""babab"" ]  "
(a*(bbb*)a*)*,"Positive examples: ['a', '', 'bbb', 'aa', 'bbba', 'abbb', 'aaaa', 'abbbb', 'bbbaa', 'aaabbbba']

Negative examples: ['b', 'bbbb', 'ab', 'bba', 'abab', 'ba', 'bbbbaa', 'aaaabbbb', 'bbbabab', 'abbba']"
(01)*,"positive example: [ """", ""01"", ""0101"", ""010101"", ""01010101"" ]  
negative example: [ ""0"", ""1"", ""011"", ""010"", ""1101"" ]"
11,"Positive example: [11, 1111, 111111]  
Negative example: [1, 111, 1111111]  "
(a|bab|bb)*b,"Positive example: [ ""ab"", ""b"", ""bbb"", ""babb"", ""babbb"", ""abababbb"" ]  
Negative example: [ """", ""a"", ""ba"", ""bbab"", ""babab"", ""abababa"" ]"
(a|bb)*,"positive example: [a, bb, aa, bbbb, abbaa, abb, aabb, bbabb, bbabaa]  
negative example: [b, bba, ba, aaaab, bbbaa, abbab, bbbbb, aba, abbb]  "
b{1},"positive example: [b, b, b]  
negative example: [bb, , a, c]"
[ab][ab][ab]*(a)(a)(a)[a],"positive example: [aaaaaaa, baaaaaba, abaaaaaa]
negative example: [aaaabab, aababaa, abbaaaa]"
((a|b)(a*b|a*ba))?,"Positive example: ["""" , ""a"", ""ab"", ""aaab"", ""aaba"", ""b"", ""ba"", ""bab"", ""baba"", ""aaaaab"", ""aaaaba""]  
Negative example: [""aa"", ""bb"", ""baa"", ""abab"", ""bbb"", ""aba"", ""abb"", ""baaa"", ""bbaa"", ""aaaa""]"
([a]*([b]{1}a{2})),"positive example: [baa, baaa, baaabaa, abbaa]  
negative example: [b, a, bab, aaabaa]"
(a+)*(baa)*(a+)*(baa)*(a+)*,"Positive example: [`""a""`, `""aaa""`, `""aaabaa""`, `""aabaaabaa""`, `""aaaaabaaaaa""`, `""aaabaaaaabaaa""`]  
Negative example: [`""b""`, `""baa""`, `""aaaba""`, `""baaa""`, `""aaaabaaa""`, `""aabbaa""`]"
(bbb*a*)*,"Positive example: ['bbb', 'bba', 'bbbbaaa', 'a', 'bbbaaaa']
Negative example: ['b', 'aa', 'ab', 'babb', 'bbbbba']"
bbb*,"positive example: [bbb, bbbb, bbbbb, bb, b]  
negative example: [ba, abab, bbab, a, bbbba]"
a*(b(bb)*)a*(bb)*,"positive example: [ ""a"", ""aa"", ""b"", ""abb"", ""aabb"", ""abbbb"", ""aabbbbb"", ""bbbb"", ""aabbbb"", ""abba"", ""bbbba"", ""bbbbbb"" ]  
negative example: [ ""abab"", ""bab"", ""aabba"", ""bbaaa"", ""ababbb"", ""ba"", ""bbbbaa"", ""ab"", ""bbab"", ""aabbbba"" ]"
a*baaa*,"Positive example: [ ""baaa"", ""aaaaabaaa"", ""baa"", ""aaaabaaaa"", ""b"", ""baaaa"" ]  
Negative example: [ ""aaa"", ""abaaa"", ""aaabaa"", ""baab"", ""aabaa"", ""abbaaa"" ]"
0|(010)*,"Positive example: [ ""0"", ""010"", ""010010"", ""010010010"", ""0"", ""010010010010"" ]  
Negative example: [ ""1"", ""00"", ""01"", ""0100"", ""0101"", ""0100101"" ]"
